datetime,open,high,low,close,volume
,SBISILVER.NS,SBISILVER.NS,SBISILVER.NS,SBISILVER.NS,SBISILVER.NS
2024-07-25 05:45:00+00:00,81.9000015258789,83.0,81.8499984741211,82.22000122070312,18488
2024-07-25 06:45:00+00:00,82.25,82.25,82.04000091552734,82.25,11129
2024-07-25 07:45:00+00:00,82.25,82.25,81.9000015258789,82.25,10207
2024-07-25 08:45:00+00:00,82.25,82.9800033569336,81.9000015258789,82.9800033569336,57973
2024-07-25 09:45:00+00:00,82.9800033569336,83.5999984741211,82.0,82.2699966430664,0
2024-07-26 03:45:00+00:00,82.2699966430664,82.79000091552734,81.44000244140625,81.5,14160
2024-07-26 04:45:00+00:00,81.44000244140625,81.66999816894531,81.02999877929688,81.27999877929688,14883
2024-07-26 05:45:00+00:00,81.36000061035156,82.0,81.36000061035156,81.69999694824219,13369
2024-07-26 06:45:00+00:00,81.69999694824219,81.80000305175781,81.6500015258789,81.69999694824219,4465
2024-07-26 07:45:00+00:00,81.69999694824219,81.80000305175781,81.62999725341797,81.68000030517578,1215
2024-07-26 08:45:00+00:00,81.68000030517578,81.9000015258789,81.52999877929688,81.9000015258789,43092
2024-07-26 09:45:00+00:00,81.9000015258789,82.5999984741211,81.83999633789062,81.83999633789062,13629
2024-07-29 03:45:00+00:00,82.58000183105469,82.80999755859375,80.98999786376953,82.5,0
2024-07-29 04:45:00+00:00,82.5,82.5,82.12999725341797,82.4000015258789,20214
2024-07-29 05:45:00+00:00,82.05000305175781,82.48999786376953,81.80000305175781,82.44999694824219,118230
2024-07-29 06:45:00+00:00,82.44999694824219,82.5,82.25,82.4000015258789,7973
2024-07-29 07:45:00+00:00,82.4000015258789,82.4000015258789,82.0,82.16999816894531,3856
2024-07-29 08:45:00+00:00,82.16999816894531,82.30000305175781,82.1500015258789,82.30000305175781,14971
2024-07-29 09:45:00+00:00,82.30000305175781,82.30000305175781,81.86000061035156,82.16999816894531,3961
2024-07-30 03:45:00+00:00,82.16999816894531,82.16999816894531,81.80999755859375,82.0999984741211,0
2024-07-30 04:45:00+00:00,82.0999984741211,82.0999984741211,81.9000015258789,81.9000015258789,5693
2024-07-30 05:45:00+00:00,81.9000015258789,81.9000015258789,81.81999969482422,81.9000015258789,10792
2024-07-30 06:45:00+00:00,81.9000015258789,82.0999984741211,81.9000015258789,82.0,2034
2024-07-30 07:45:00+00:00,82.08999633789062,82.0999984741211,81.9000015258789,81.94000244140625,4190
2024-07-30 08:45:00+00:00,82.0999984741211,82.0999984741211,81.0,81.06999969482422,89535
2024-07-30 09:45:00+00:00,81.06999969482422,81.48999786376953,80.5,81.41000366210938,121213
2024-07-31 03:45:00+00:00,82.29000091552734,83.80000305175781,81.76000213623047,82.80000305175781,65358
2024-07-31 04:45:00+00:00,83.0,83.05000305175781,82.75,82.9000015258789,42351
2024-07-31 05:45:00+00:00,82.80999755859375,83.38999938964844,82.80999755859375,83.0,122378
2024-07-31 06:45:00+00:00,83.0,83.48999786376953,82.8499984741211,82.87000274658203,20786
2024-07-31 07:45:00+00:00,82.93000030517578,83.29000091552734,82.69999694824219,82.69999694824219,22772
2024-07-31 08:45:00+00:00,82.75,83.11000061035156,82.69999694824219,82.7300033569336,21236
2024-07-31 09:45:00+00:00,82.7300033569336,83.2699966430664,82.69999694824219,82.79000091552734,0
2024-08-01 03:45:00+00:00,83.66999816894531,84.08000183105469,83.5,84.08000183105469,6479
2024-08-01 04:45:00+00:00,84.08000183105469,84.08000183105469,83.6500015258789,83.9000015258789,3973
2024-08-01 05:45:00+00:00,84.0,84.0,83.9000015258789,84.0,1434
2024-08-01 06:45:00+00:00,83.9000015258789,84.0,83.9000015258789,83.98999786376953,305
2024-08-01 07:45:00+00:00,83.9000015258789,83.98999786376953,83.72000122070312,83.88999938964844,1714
2024-08-01 08:45:00+00:00,83.87999725341797,83.97000122070312,83.54000091552734,83.94999694824219,1355
2024-08-01 09:45:00+00:00,83.94999694824219,84.0,83.5999984741211,83.9800033569336,31364
2024-08-02 03:45:00+00:00,83.30000305175781,83.69000244140625,83.20999908447266,83.69000244140625,0
2024-08-02 04:45:00+00:00,83.69000244140625,83.69000244140625,83.4000015258789,83.69000244140625,2824
2024-08-02 05:45:00+00:00,83.69000244140625,83.79000091552734,83.66999816894531,83.79000091552734,1837
2024-08-02 06:45:00+00:00,83.75,83.79000091552734,83.69999694824219,83.79000091552734,434
2024-08-02 07:45:00+00:00,83.79000091552734,83.87000274658203,83.69000244140625,83.80000305175781,6883
2024-08-02 08:45:00+00:00,83.86000061035156,83.87000274658203,83.68000030517578,83.76000213623047,1550
2024-08-02 09:45:00+00:00,83.76000213623047,83.9000015258789,83.76000213623047,83.80000305175781,2896
2024-08-05 03:45:00+00:00,83.77999877929688,83.77999877929688,82.91000366210938,83.55000305175781,0
2024-08-05 04:45:00+00:00,83.55000305175781,83.55000305175781,82.5,82.5,10062
2024-08-05 05:45:00+00:00,82.5,82.69999694824219,82.01000213623047,82.29000091552734,2075
2024-08-05 06:45:00+00:00,82.30000305175781,82.69000244140625,82.0999984741211,82.55000305175781,958
2024-08-05 07:45:00+00:00,82.0199966430664,82.55999755859375,81.91000366210938,81.91000366210938,5285
2024-08-05 08:45:00+00:00,81.91000366210938,81.98999786376953,81.01000213623047,81.4000015258789,10087
2024-08-05 09:45:00+00:00,81.4000015258789,82.55999755859375,81.0,81.30999755859375,0
2024-08-06 03:45:00+00:00,81.27999877929688,82.08000183105469,80.0999984741211,80.44999694824219,17198
2024-08-06 04:45:00+00:00,80.44999694824219,80.44999694824219,79.88999938964844,79.88999938964844,15048
2024-08-06 05:45:00+00:00,79.88999938964844,79.88999938964844,79.06999969482422,79.5999984741211,23502
2024-08-06 06:45:00+00:00,79.5,79.69999694824219,79.44999694824219,79.5999984741211,6069
2024-08-06 07:45:00+00:00,79.5999984741211,79.6500015258789,79.5,79.5999984741211,12240
2024-08-06 08:45:00+00:00,79.5999984741211,79.69999694824219,79.5,79.5999984741211,46939
2024-08-06 09:45:00+00:00,79.5999984741211,81.0,79.52999877929688,79.69999694824219,82524
2024-08-07 03:45:00+00:00,79.69999694824219,80.55999755859375,79.69999694824219,80.01000213623047,0
2024-08-07 04:45:00+00:00,80.55999755859375,80.69999694824219,80.13999938964844,80.13999938964844,1537
2024-08-07 05:45:00+00:00,80.13999938964844,80.31999969482422,79.88999938964844,79.9000015258789,5090
2024-08-07 06:45:00+00:00,79.9000015258789,79.9000015258789,79.58999633789062,79.83999633789062,2564
2024-08-07 07:45:00+00:00,79.80000305175781,79.80000305175781,79.69999694824219,79.80000305175781,1792
2024-08-07 08:45:00+00:00,79.80000305175781,80.63999938964844,79.80000305175781,80.5,66289
2024-08-07 09:45:00+00:00,80.5,80.63999938964844,80.4000015258789,80.44999694824219,0
2024-08-08 03:45:00+00:00,80.9800033569336,81.1500015258789,80.01000213623047,81.1500015258789,2214
2024-08-08 04:45:00+00:00,81.1500015258789,81.1500015258789,80.41000366210938,80.5,3041
2024-08-08 05:45:00+00:00,80.5,81.5,80.31999969482422,81.5,4497
2024-08-08 06:45:00+00:00,81.5999984741211,81.73999786376953,80.4000015258789,80.5,5994
2024-08-08 07:45:00+00:00,80.5,80.5,79.98999786376953,79.98999786376953,5290
2024-08-08 08:45:00+00:00,79.98999786376953,80.19999694824219,79.52999877929688,80.16000366210938,80332
2024-08-08 09:45:00+00:00,80.19999694824219,80.19999694824219,79.12999725341797,80.11000061035156,56297
2024-08-09 03:45:00+00:00,80.58000183105469,81.73999786376953,80.55999755859375,81.1500015258789,0
2024-08-09 04:45:00+00:00,81.13999938964844,81.13999938964844,81.0,81.13999938964844,939
2024-08-09 05:45:00+00:00,81.13999938964844,81.13999938964844,81.0,81.0,1711
2024-08-09 06:45:00+00:00,81.0,81.13999938964844,80.86000061035156,81.13999938964844,126
2024-08-09 07:45:00+00:00,81.13999938964844,81.13999938964844,81.05000305175781,81.05000305175781,202
2024-08-09 08:45:00+00:00,81.05000305175781,81.30000305175781,81.05000305175781,81.30000305175781,54354
2024-08-09 09:45:00+00:00,81.30000305175781,81.30000305175781,81.25,81.30000305175781,46705
2024-08-12 03:45:00+00:00,81.2699966430664,81.27999877929688,80.51000213623047,80.5999984741211,4518
2024-08-12 04:45:00+00:00,80.62999725341797,80.62999725341797,80.41000366210938,80.62999725341797,4418
2024-08-12 05:45:00+00:00,80.36000061035156,80.6500015258789,80.3499984741211,80.6500015258789,10431
2024-08-12 06:45:00+00:00,80.80000305175781,81.08999633789062,80.80000305175781,81.08999633789062,393
2024-08-12 07:45:00+00:00,81.0999984741211,81.27999877929688,81.08000183105469,81.25,8854
2024-08-12 08:45:00+00:00,81.26000213623047,81.55000305175781,81.19000244140625,81.19000244140625,3967
2024-08-12 09:45:00+00:00,81.13999938964844,81.38999938964844,80.88999938964844,80.91999816894531,48541
2024-08-13 03:45:00+00:00,80.01000213623047,81.08000183105469,80.01000213623047,81.05999755859375,0
2024-08-13 04:45:00+00:00,81.05999755859375,81.30000305175781,81.05999755859375,81.25,1080
2024-08-13 05:45:00+00:00,81.25,81.25,80.4000015258789,80.43000030517578,8299
2024-08-13 06:45:00+00:00,80.43000030517578,81.0,80.43000030517578,80.55000305175781,14163
2024-08-13 07:45:00+00:00,80.55000305175781,80.66999816894531,80.44999694824219,80.44999694824219,14219
2024-08-13 08:45:00+00:00,80.44999694824219,80.72000122070312,80.3499984741211,80.41999816894531,47610
2024-08-13 09:45:00+00:00,80.41999816894531,81.23999786376953,80.41999816894531,80.44000244140625,22694
2024-08-14 03:45:00+00:00,80.4800033569336,81.36000061035156,80.4800033569336,80.9800033569336,0
2024-08-14 04:45:00+00:00,80.87999725341797,81.37999725341797,80.87999725341797,81.36000061035156,732
2024-08-14 05:45:00+00:00,81.36000061035156,81.36000061035156,80.80000305175781,81.0,1788
2024-08-14 06:45:00+00:00,81.33000183105469,81.44999694824219,81.01000213623047,81.44000244140625,12531
2024-08-14 07:45:00+00:00,81.26000213623047,81.48999786376953,81.19999694824219,81.44000244140625,1236
2024-08-14 08:45:00+00:00,81.5,81.5,81.4000015258789,81.48999786376953,1394
2024-08-14 09:45:00+00:00,81.48999786376953,81.5999984741211,81.48999786376953,81.5999984741211,374
2024-08-16 03:45:00+00:00,81.5,82.08999633789062,81.44000244140625,81.93000030517578,0
2024-08-16 04:45:00+00:00,81.93000030517578,82.05000305175781,81.4000015258789,82.05000305175781,4309
2024-08-16 05:45:00+00:00,82.05000305175781,82.05000305175781,81.61000061035156,82.0,1235
2024-08-16 06:45:00+00:00,82.0,82.05000305175781,81.69000244140625,82.04000091552734,194
2024-08-16 07:45:00+00:00,82.05000305175781,82.05000305175781,81.6500015258789,81.98999786376953,809
2024-08-16 08:45:00+00:00,82.0,82.19999694824219,81.70999908447266,82.19999694824219,12801
2024-08-16 09:45:00+00:00,82.19999694824219,82.19999694824219,81.62999725341797,82.19000244140625,89579
2024-08-19 03:45:00+00:00,83.0,83.9800033569336,82.58000183105469,83.5199966430664,0
2024-08-19 04:45:00+00:00,83.5199966430664,83.94999694824219,83.5199966430664,83.94999694824219,6195
2024-08-19 05:45:00+00:00,83.91999816894531,83.94000244140625,83.5199966430664,83.5199966430664,4660
2024-08-19 06:45:00+00:00,83.5,83.9800033569336,83.4000015258789,83.5199966430664,1730
2024-08-19 07:45:00+00:00,83.87000274658203,83.87999725341797,83.52999877929688,83.87000274658203,587
2024-08-19 08:45:00+00:00,83.8499984741211,84.0,83.62000274658203,84.0,31846
2024-08-19 09:45:00+00:00,84.0,84.0,83.9800033569336,83.9800033569336,0
2024-08-20 03:45:00+00:00,83.80000305175781,84.29000091552734,83.80000305175781,84.0,3135
2024-08-20 04:45:00+00:00,84.1500015258789,84.27999877929688,84.0,84.05999755859375,11567
2024-08-20 05:45:00+00:00,84.25,84.25,84.05999755859375,84.22000122070312,2163
2024-08-20 06:45:00+00:00,84.22000122070312,84.69000244140625,84.1500015258789,84.66999816894531,5350
2024-08-20 07:45:00+00:00,84.44999694824219,84.6500015258789,84.37999725341797,84.6500015258789,2933
2024-08-20 08:45:00+00:00,84.6500015258789,84.98999786376953,84.5999984741211,84.91000366210938,4474
2024-08-20 09:45:00+00:00,84.95999908447266,86.38999938964844,84.95999908447266,85.54000091552734,0
2024-08-21 03:45:00+00:00,85.77999877929688,85.77999877929688,84.30999755859375,85.0,4460
2024-08-21 04:45:00+00:00,85.0,85.0,84.8499984741211,84.9000015258789,4344
2024-08-21 05:45:00+00:00,85.08999633789062,85.08999633789062,84.8499984741211,84.86000061035156,1002
2024-08-21 06:45:00+00:00,84.98999786376953,85.05999755859375,84.86000061035156,85.05000305175781,721
2024-08-21 07:45:00+00:00,84.8499984741211,84.88999938964844,84.80000305175781,84.87000274658203,28054
2024-08-21 08:45:00+00:00,84.87000274658203,84.87999725341797,84.69999694824219,84.87999725341797,418
2024-08-21 09:45:00+00:00,84.70999908447266,84.87999725341797,84.70999908447266,84.86000061035156,2399
2024-08-22 03:45:00+00:00,84.87000274658203,84.94000244140625,84.0999984741211,84.56999969482422,0
2024-08-22 04:45:00+00:00,84.88999938964844,84.9000015258789,84.5199966430664,84.77999877929688,830
2024-08-22 05:45:00+00:00,84.87000274658203,84.87000274658203,84.41000366210938,84.41000366210938,2226
2024-08-22 06:45:00+00:00,84.7699966430664,84.7699966430664,84.41000366210938,84.7699966430664,76
2024-08-22 07:45:00+00:00,84.7699966430664,84.77999877929688,84.4000015258789,84.5999984741211,644
2024-08-22 08:45:00+00:00,84.7699966430664,84.87000274658203,84.7699966430664,84.80000305175781,802
2024-08-22 09:45:00+00:00,84.62000274658203,84.83999633789062,84.20999908447266,84.47000122070312,0
2024-08-23 03:45:00+00:00,83.62000274658203,84.27999877929688,83.62000274658203,83.98999786376953,2501
2024-08-23 04:45:00+00:00,83.80000305175781,84.0,83.79000091552734,83.94000244140625,1051
2024-08-23 05:45:00+00:00,83.94000244140625,83.94999694824219,83.9000015258789,83.91000366210938,801
2024-08-23 06:45:00+00:00,83.91000366210938,84.18000030517578,83.91000366210938,84.01000213623047,1843
2024-08-23 07:45:00+00:00,84.01000213623047,84.33000183105469,84.0,84.20999908447266,839
2024-08-23 08:45:00+00:00,84.4000015258789,84.5999984741211,84.20999908447266,84.5999984741211,181
2024-08-23 09:45:00+00:00,84.69000244140625,84.69000244140625,84.20999908447266,84.38999938964844,0
2024-08-26 03:45:00+00:00,84.4000015258789,85.0999984741211,84.4000015258789,85.0999984741211,4059
2024-08-26 04:45:00+00:00,85.01000213623047,85.11000061035156,85.01000213623047,85.11000061035156,3070
2024-08-26 05:45:00+00:00,85.11000061035156,85.38999938964844,85.0199966430664,85.38999938964844,2195
2024-08-26 06:45:00+00:00,85.37999725341797,85.5999984741211,85.0999984741211,85.5999984741211,2703
2024-08-26 07:45:00+00:00,85.5999984741211,86.19999694824219,85.44999694824219,85.69999694824219,7908
2024-08-26 08:45:00+00:00,86.08999633789062,86.0999984741211,85.70999908447266,86.0,2963
2024-08-26 09:45:00+00:00,86.0,86.5,85.80000305175781,86.19000244140625,0
2024-08-27 03:45:00+00:00,87.0,87.0,85.4000015258789,85.41000366210938,3657
2024-08-27 04:45:00+00:00,85.62999725341797,85.98999786376953,85.41000366210938,85.41000366210938,10545
2024-08-27 05:45:00+00:00,85.41000366210938,86.4000015258789,85.4000015258789,86.0,14751
2024-08-27 06:45:00+00:00,85.98999786376953,86.19999694824219,85.9000015258789,85.9000015258789,4147
2024-08-27 07:45:00+00:00,85.98999786376953,85.98999786376953,85.5999984741211,85.93000030517578,550
2024-08-27 08:45:00+00:00,85.91999816894531,86.05000305175781,85.58999633789062,86.0,15168
2024-08-27 09:45:00+00:00,86.0,86.0,85.76000213623047,85.98999786376953,23205
2024-08-28 03:45:00+00:00,85.98999786376953,85.98999786376953,85.41000366210938,85.44000244140625,0
2024-08-28 04:45:00+00:00,85.7699966430664,85.88999938964844,85.0999984741211,85.0999984741211,3541
2024-08-28 05:45:00+00:00,85.0999984741211,85.12999725341797,84.63999938964844,85.0,14771
2024-08-28 06:45:00+00:00,85.0,85.0,84.81999969482422,85.0,127
2024-08-28 07:45:00+00:00,85.0,85.0999984741211,85.0,85.0,774
2024-08-28 08:45:00+00:00,85.0,85.19999694824219,84.83000183105469,85.0,2934
2024-08-28 09:45:00+00:00,85.0,85.9800033569336,84.62999725341797,85.9800033569336,10821
2024-08-29 03:45:00+00:00,84.94999694824219,85.27999877929688,84.75,84.98999786376953,0
2024-08-29 04:45:00+00:00,84.98999786376953,85.0,84.8499984741211,85.0,1161
2024-08-29 05:45:00+00:00,85.0,85.0,84.86000061035156,85.0,365
2024-08-29 06:45:00+00:00,84.76000213623047,85.0,84.76000213623047,85.0,841
2024-08-29 07:45:00+00:00,85.0999984741211,85.11000061035156,84.77999877929688,85.11000061035156,1155
2024-08-29 08:45:00+00:00,85.0999984741211,85.0999984741211,84.77999877929688,85.0999984741211,640
2024-08-29 09:45:00+00:00,84.80999755859375,85.0999984741211,84.80999755859375,85.02999877929688,0
2024-08-30 03:45:00+00:00,84.9800033569336,84.9800033569336,84.5999984741211,84.9000015258789,2637
2024-08-30 04:45:00+00:00,84.9000015258789,84.9800033569336,84.69000244140625,84.9800033569336,7096
2024-08-30 05:45:00+00:00,84.9800033569336,85.01000213623047,84.9000015258789,84.9000015258789,2616
2024-08-30 06:45:00+00:00,84.9000015258789,85.1500015258789,84.87999725341797,84.9800033569336,621
2024-08-30 07:45:00+00:00,84.9000015258789,85.25,84.5999984741211,85.05999755859375,1411
2024-08-30 08:45:00+00:00,85.25,85.30000305175781,85.0999984741211,85.30000305175781,17579
2024-08-30 09:45:00+00:00,85.30000305175781,85.30000305175781,85.0999984741211,85.27999877929688,11654
2024-09-02 03:45:00+00:00,84.27999877929688,86.69999694824219,82.5999984741211,82.5999984741211,0
2024-09-02 04:45:00+00:00,82.5999984741211,82.5999984741211,82.44999694824219,82.54000091552734,17314
2024-09-02 05:45:00+00:00,82.54000091552734,82.54000091552734,82.3499984741211,82.3499984741211,11949
2024-09-02 06:45:00+00:00,82.3499984741211,82.5,82.31999969482422,82.44000244140625,10829
2024-09-02 07:45:00+00:00,82.4000015258789,82.69999694824219,82.36000061035156,82.69999694824219,11115
2024-09-02 08:45:00+00:00,82.80000305175781,83.08999633789062,82.80000305175781,83.08999633789062,17655
2024-09-02 09:45:00+00:00,83.0999984741211,83.0999984741211,82.6500015258789,83.0,22601
2024-09-03 03:45:00+00:00,85.11000061035156,85.11000061035156,82.70999908447266,82.80000305175781,0
2024-09-03 04:45:00+00:00,82.75,82.80000305175781,82.55999755859375,82.55999755859375,3024
2024-09-03 05:45:00+00:00,82.55999755859375,82.62999725341797,82.4000015258789,82.62999725341797,12058
2024-09-03 06:45:00+00:00,82.41000366210938,82.62999725341797,82.41000366210938,82.5999984741211,839
2024-09-03 07:45:00+00:00,82.5999984741211,82.69000244140625,82.41999816894531,82.69000244140625,5288
2024-09-03 08:45:00+00:00,82.69000244140625,82.69999694824219,82.44999694824219,82.6500015258789,30138
2024-09-03 09:45:00+00:00,82.6500015258789,82.6500015258789,82.36000061035156,82.5999984741211,26442
2024-09-04 03:45:00+00:00,82.5999984741211,82.5999984741211,80.0,81.6500015258789,0
2024-09-04 04:45:00+00:00,81.6500015258789,81.6500015258789,81.5199966430664,81.5999984741211,2507
